"FAB_NAME","LOTID","TEST_TYPE","WAFERNO","WAFERID","PART","PART6","MEASURETIME","TEST_PROGRAM","BIN_DEF_NAME","TEST_EQPID","CPOPERATOR","LOAD_BOARD","CPPROBECARD","TEST_VENDOR","WEEK","MONTH","TIMESTAMP","CREATETIME","MES_LOT_ID"
FAB12,FFR123.1,CP1,19,FFR123.19,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 22:06:54.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 13:53:16.000,2025-02-13 13:53:16.000,FFR123.1
FAB12,FFR123.1,CP1,20,FFR123.20,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 23:05:50.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 13:53:18.000,2025-02-13 13:53:18.000,FFR123.1
FAB12,FFR123.1,CP1,21,FFR123.21,VP4707K-C2THNAZ1             .05,VP4707,2025-02-12 23:59:39.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 13:53:20.000,2025-02-13 13:53:20.000,FFR123.1
FAB12,FFR123.1,CP1,22,FFR123.22,VP4707K-C2THNAZ1             .05,VP4707,2025-02-13 01:19:17.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 16:53:10.000,2025-02-13 16:53:10.000,FFR123.1
FAB12,FFR123.1,CP1,23,FFR123.23,VP4707K-C2THNAZ1             .05,VP4707,2025-02-13 02:10:41.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 16:53:12.000,2025-02-13 16:53:12.000,FFR123.1
FAB12,FFR123.1,CP1,24,FFR123.24,VP4707K-C2THNAZ1             .05,VP4707,2025-02-13 03:14:37.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 16:53:14.000,2025-02-13 16:53:14.000,FFR123.1
FAB12,FFR123.1,CP1,25,FFR123.25,VP4707K-C2THNAZ1             .05,VP4707,2025-02-13 04:51:27.000,"54241x01_16wx5g_2.3",VP4707_CP,ISL-ETS364-19,s05051_@,,,CPHOUSE,"202507","202502",2025-02-13 16:53:15.000,2025-02-13 16:53:15.000,FFR123.1
FAB12,F4MG93.1,CP1,1,F4MG93.01,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-23 19:17:11.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-23 21:41:02.000,F4MG93.1
FAB12,F4MG93.1,CP1,3,F4MG93.03,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-23 19:47:34.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-23 21:41:04.000,F4MG93.1
FAB12,F4MG93.1,CP1,4,F4MG93.04,VP6388A-C3T1EAZ1             .01,VP6388,2019-09-23 20:16:24.000,VLM7G22020P1_V8_42035_W1_I_tin,VP6388_TEST_CP1,UPARSET_,NA,,"6468",AMP,"201939","201909",2025-08-26 08:59:11.000,2019-09-23 21:41:05.000,F4MG93.1
